ID_REF  VALUE   PLIER
217766_s_at     0.78674155      0.7341091
217767_at       3.2338486       2.6879058
217768_at       0.84192723      0.7973877
217769_s_at     0.791666        0.72927827
217770_at       0.8227218       0.66850483
217771_at       1.3720598       1.2218692
217772_s_at     0.73886746      0.68702376
217773_s_at     0.6318939       0.63862497
217774_s_at     0.65006375      0.7269808
217775_s_at     0.7457246       0.7701471
217776_at       0.818588        0.82857007
217777_s_at     0.5659592       0.56997424
217778_at       1.1214805       1.011892
217779_s_at     0.8711472       0.7941879
217780_at       0.7472519       0.75612944
217781_s_at     0.93540996      0.9073927
217782_s_at     0.61389506      0.62352204
217783_s_at     0.5368082       0.51683146
217784_at       0.96987575      0.85767204
217785_s_at     0.55425227      0.6368645
217786_at       0.5817482       0.52526283
217787_s_at     0.74696606      0.7289326
217788_s_at     0.9695783       1.087565
217789_at       1.589176        1.2590543
217790_s_at     0.98457855      1.0351342
217791_s_at     0.6848955       0.703653
217792_at       1.2806047       1.1852666
217793_at       0.79694533      0.90770614
217794_at       0.9124386       0.83214366
217795_s_at     0.9639371       0.9201533
217796_s_at     0.8828322       0.7034773
217797_at       0.99045867      0.93137306
217798_at       0.90006447      0.85596395
217799_x_at     0.7258244       0.8358093
217800_s_at     0.5347725       0.5803216
217801_at       1.2550708       1.1182348
217802_s_at     1.4854443       1.1891279
217803_at       1.0223544       0.91982716
217804_s_at     0.96416646      0.92629635
217805_at       0.6447637       0.69168067
217806_s_at     0.84053725      0.7929171
217807_s_at     1.4384363       1.330675
217808_s_at     0.83795863      0.918444
217809_at       0.5474624       0.5964564
217810_x_at     1.1426898       1.3651891
217811_at       0.5245871       0.51940626
217812_at       0.6873888       0.657844
217813_s_at     0.8272092       0.7396827
217814_at       0.7081694       0.7463446
217815_at       0.63497806      0.6270215
217816_s_at     0.74733585      0.7858038
217817_at       0.87628794      0.8265093
217818_s_at     0.5803951       0.48072276
217819_at       1.0492765       1.0321208
217820_s_at     1.7768971       1.5019625
217821_s_at     0.59961617      0.5784089
217822_at       0.773895        0.7594792
217823_s_at     0.80989957      0.8609176
217824_at       0.7633956       0.7146367
217825_s_at     0.5495385       0.6740721
217826_s_at     0.940336        0.92064553
217827_s_at     0.94525415      0.86059874
217828_at       0.9739097       0.976897
217829_s_at     0.85712475      0.8748376
217830_s_at     1.0934021       0.9972399
217831_s_at     0.7463042       0.7357591
217832_at       1.2125435       1.1135842
217833_at       0.9020297       0.8908906
217834_s_at     1.2361834       1.1912867
217835_x_at     0.5790742       0.6416037
217836_s_at     0.7228047       0.7294744
217837_s_at     0.5762119       0.60730535
217838_s_at     0.70588636      0.71756816
217839_at       0.9033251       0.78104895
217840_at       0.69003063      0.6410363
217841_s_at     0.6098461       0.6030849
217842_at       0.9906573       0.859414
217843_s_at     0.71967274      0.71440756
217844_at       1.6828307       1.3835032
217845_x_at     0.7845139       0.8372021
217846_at       1.2077708       1.1119152
217847_s_at     0.6630897       0.6688842
217848_s_at     0.4325373       0.44399634
217849_s_at     0.83878076      0.7922153
217850_at       0.57513756      0.5307365
217851_s_at     1.224905        1.0265276
217852_s_at     0.630589        0.6686149
217853_at       2.5531616       2.0182183
217854_s_at     0.55968606      0.6155774
217855_x_at     0.8956561       0.8797642
217856_at       1.2509216       1.0700635
217857_s_at     0.86229867      0.84726274
217858_s_at     0.9312065       0.9110404
217859_s_at     0.46094567      0.60795504
217860_at       0.6503048       0.64106
217861_s_at     0.6589816       0.8184595
217862_at       0.7533417       0.78658205
217863_at       0.88114846      0.82865906
217864_s_at     1.0576004       0.98759085
217865_at       1.339698        1.2599171
217866_at       1.062595        0.97670335
217867_x_at     0.66751623      0.7829642
217868_s_at     0.8855269       0.8068968
217869_at       1.1563579       1.1216676
217870_s_at     0.8756421       0.76329523
217871_s_at     0.64525664      0.66240025
217872_at       0.8045875       0.7521005
217873_at       0.46911624      0.4985938
217874_at       0.7556006       0.75401616
217875_s_at     1.3349392       1.3978276
217876_at       0.88893193      0.8523068
217877_s_at     0.96764606      0.8673295
217878_s_at     1.5712608       1.434959
217879_at       0.49794644      0.5825447
217880_at       0.80537826      0.7168673
217881_s_at     0.48493564      0.6082411
217882_at       0.6548946       0.65585226
217883_at       0.5843422       0.610132
217884_at       0.81837803      0.85373145
217885_at       1.007285        0.97908944
217886_at       0.6007671       0.58364093
217887_s_at     0.6717008       0.6971941
217888_s_at     0.6999612       0.75835514
217889_s_at     1.3778517       1.1614386
217890_s_at     1.0260835       0.9759133
217891_at       0.6626114       0.6304489
217892_s_at     1.7834972       1.4576126
217893_s_at     1.0804943       1.0017705
217894_at       1.2839535       1.2230271
217895_at       0.95407456      0.93491465
217896_s_at     0.69651544      0.66384107
217897_at       0.63411206      0.562697
217898_at       0.84123534      0.81509155
217899_at       1.0209514       0.97300106
217900_at       0.79523146      0.7233692
217901_at       1.1491423       1.3053434
217902_s_at     0.5530675       0.60418844
217903_at       0.7276976       0.7821862
217904_s_at     0.99061036      0.88813406
217905_at       1.4458781       1.2466977
217906_at       0.56455046      0.59614646
217907_at       0.68687594      0.6115804
217908_s_at     0.38166618      0.4240517
217909_s_at     0.53251874      0.5880463
217910_x_at     0.8316437       0.7709763
217911_s_at     2.5076034       1.9914856
217912_at       1.0081398       0.9062655
217913_at       0.70496756      0.6539742
217914_at       1.3584151       1.2936559
217915_s_at     0.5091482       0.5453848
217916_s_at     0.62966627      0.63630635
217917_s_at     0.69673795      0.6452477
217918_at       0.66046673      0.69155586
217919_s_at     0.64996165      0.6809681
217920_at       0.92029315      0.8427218
217921_at       0.7596775       0.8019613
217922_at       0.6754254       0.70719874
217923_at       0.5507772       0.53600746
217924_at       0.34506065      0.43975088
217925_s_at     0.5410356       0.48088083
217926_at       0.8631179       0.795362
217927_at       0.7813121       0.76914877
217928_s_at     0.8142719       0.6988554
217929_s_at     1.2191244       1.168788
217930_s_at     0.29457816      0.3343666
217931_at       1.309546        1.1785439
217932_at       0.54918474      0.57493246
217933_s_at     1.2474923       1.164985
217934_x_at     0.5661273       0.5925688
217935_s_at     0.568016        0.56078583
217936_at       1.1908171       1.136753
217937_s_at     1.2578897       1.5490069
217938_s_at     0.76608837      0.7593859
217939_s_at     0.67923075      0.63022804
217940_s_at     0.75119066      0.7057686
217941_s_at     2.052787        1.9566551
217942_at       0.5761839       0.6308128
217943_s_at     0.56671584      0.57150644
217944_at       0.85093844      0.8926286
217945_at       0.52369094      0.6249887
217946_s_at     0.41924357      0.53786796
217947_at       1.5873111       1.3517584
217948_at       0.8160011       0.81190336
217949_s_at     0.88569295      0.71347815
217950_at       0.6264314       0.6346926
217951_s_at     2.0663652       1.7679853
217952_x_at     0.8611061       0.8841239
217953_at       0.9748239       1.1637692
217954_s_at     1.1153132       1.0472562
217955_at       0.86166817      0.86107856
217956_s_at     0.8955283       0.82728285
217957_at       0.6732122       0.6280773
217958_at       0.9505771       0.81328166
217959_s_at     0.8242213       0.7847126
217960_s_at     0.42802295      0.47121978
217961_at       0.74439627      0.7285029
217962_at       0.7961776       0.791231
217963_s_at     0.660454        0.6520184
217964_at       0.5438354       0.56316596
217965_s_at     0.8732213       0.8831289
217966_s_at     2.1639395       1.3779238
217967_s_at     2.9550998       1.8146068
217968_at       0.6225166       0.762211
217969_at       0.69449985      0.74206716
217970_s_at     0.95137966      0.9032026
217971_at       0.7224244       0.7758461
217972_at       0.7993566       0.78058636
217973_at       1.1632371       1.035776
217974_at       1.0271101       0.94037724
217975_at       1.0703013       0.99932563
217976_s_at     0.37763262      0.45389125
217977_at       1.1528473       1.1525553
217978_s_at     0.6541356       0.60570663
217979_at       0.41567513      0.46589673
217980_s_at     0.89854354      0.88884896
217981_s_at     0.41188672      0.5254941
217982_s_at     0.8357724       0.8000649
217983_s_at     1.8336974       1.6128595
217984_at       1.9800867       1.5835732
217985_s_at     1.8853308       1.5848982
217986_s_at     1.6093223       1.3378954
217987_at       0.6350709       0.62997127
217988_at       0.9592532       0.87777686
217989_at       0.68990695      0.74763346
217990_at       0.76525 0.73811865
217991_x_at     0.3999936       0.47456175
217992_s_at     0.34882328      0.4220417
217993_s_at     0.55895877      0.5756873
217994_x_at     0.85894537      0.85486
217995_at       1.7974702       1.4120044
217996_at       1.0415965       1.0859358
217997_at       1.2717383       1.1383477
217998_at       1.2301216       1.0136439
217999_s_at     0.881479        0.81483793
218000_s_at     0.9670033       1.1675736
218001_at       0.6202489       0.6043396
218002_s_at     1.0441968       1.016289
218003_s_at     0.85210425      0.80432373
218004_at       0.8585624       0.8886397
218005_at       1.3124834       1.1631076
218006_s_at     1.4246975       1.2398419
218007_s_at     1.4007001       1.3351893
218008_at       0.8409975       0.79785323
218009_s_at     0.314377        0.49018216
218010_x_at     1.3553919       1.1984487
218011_at       0.68058324      0.7387148
218012_at       0.8179655       0.7109558
218013_x_at     0.5489486       0.58242035
218014_at       1.1411151       1.0120841
218015_s_at     0.5076054       0.8861756
218016_s_at     0.6506953       0.6566391
218017_s_at     0.8841625       0.7847269
218018_at       0.72049576      0.69930285
218019_s_at     0.7536781       0.73514414
218020_s_at     1.043046        0.99192214
218021_at       0.5800321       0.40837815
218022_at       0.95915633      0.9217002
218023_s_at     0.96097124      0.9307716
218024_at       0.8841554       0.88760954
218025_s_at     1.0020571       0.94560874
218026_at       0.7775557       0.7774057
218027_at       0.43937793      0.5040249
218028_at       1.0281432       1
218029_at       0.7244941       0.8517125
218030_at       0.75294435      0.7197085
218031_s_at     1.0875299       1.0362629
218032_at       0.8312603       0.8124025
218033_s_at     0.44581246      0.4676265
218034_at       0.6431372       0.6808764
218035_s_at     2.3912878       2.0338857
218036_x_at     0.90189207      0.9250247
218037_at       0.34388897      0.4112961
218038_at       0.62061787      0.64493996
218039_at       0.9551118       1.275676
218040_at       1.1742475       1.0607299
218041_x_at     0.5843038       0.58354753
218042_at       0.507254        0.51993126
218043_s_at     0.9510546       0.9035183
218044_x_at     0.9494063       0.8477267
218045_x_at     0.7559307       0.6030652
218046_s_at     0.8617321       0.89734113
218047_at       1.3211865       1.2056199
218048_at       0.9523045       0.9093358
218049_s_at     0.7573793       0.7035681
218050_at       1.4383192       1.3037062
218051_s_at     1.2478613       1.0801378
218052_s_at     0.82676697      0.79845005
218053_at       1.430831        1.2711389
218054_s_at     0.52029777      0.60819685
218055_s_at     0.90880734      0.84700924
218056_at       0.8514971       0.81820285
218057_x_at     0.86566335      0.80795664
218058_at       0.8838993       0.88174796
218059_at       0.9458074       0.8702574
218060_s_at     0.7451307       0.7448804
218061_at       0.90353173      0.8289211
218062_x_at     1.7180448       1.6745944
218063_s_at     0.8650776       0.9156189
218064_s_at     1.1485758       0.9157767
218065_s_at     0.98383456      0.96156096
218066_at       1.3950516       1.2066913
218067_s_at     0.79304725      0.73839796
218068_s_at     0.7825164       0.8682127
218069_at       0.75473833      0.81625015
218070_s_at     0.93890166      0.755777
218071_s_at     0.6288502       0.55963975
218072_at       0.7996344       0.81815296
218073_s_at     0.6641671       0.7560327
218074_at       0.8246792       0.87934536
218075_at       0.9145549       0.9687565
218076_s_at     1.3558513       1.231537
218077_s_at     0.9027188       0.8168308
218078_s_at     0.40491498      0.46265003
218079_s_at     0.69355065      0.6834925
218080_x_at     0.8263226       0.845876
218081_at       0.84722996      1.1546458
218082_s_at     0.66857064      0.66713816
218083_at       0.81185234      0.550188
218084_x_at     2.2312224       1.6687248
218085_at       0.7102523       0.7165228
218086_at       0.722229        0.65764123
218087_s_at     1.4782375       1.3690267
218088_s_at     1.0498333       0.9270997
218089_at       0.90597326      0.9291975
218090_s_at     1.0617138       1.0671864
218091_at       0.8314537       0.7784417
218092_s_at     0.54464173      0.71789455
218093_s_at     0.93619275      0.8961241
218094_s_at     1.1066887       1.0209144
218095_s_at     1.1062378       0.92175144
218096_at       1.41776 1.3566839
218097_s_at     0.7800629       0.7157343
218098_at       0.47682956      0.51646304
218099_at       0.98021 0.9103275
218100_s_at     0.7432562       0.68223315
218101_s_at     0.6045769       0.61654717
218102_at       1.1309253       1.0063785
218103_at       0.9846232       0.989198
218104_at       0.7982973       0.8041178
218105_s_at     0.4478464       0.7080229
218106_s_at     0.6224192       0.6952931
218107_at       0.88974667      0.88615453
218108_at       0.76493186      0.74158335
218109_s_at     1.277733        1.1918126
218110_at       0.836402        0.993009
218111_s_at     0.35806677      0.4119719
218112_at       0.63227504      0.5766399
218113_at       1.4619005       1.2768794
218114_at       1.0638839       0.7481021
218115_at       0.41362768      0.82564235
218116_at       0.8603537       0.7854006
218117_at       0.6746603       0.6735326
218118_s_at     0.56872016      0.6215336
218119_at       0.39821428      0.4221443
218120_s_at     0.3916445       0.42284563
218121_at       0.74382013      0.61580825
218122_s_at     0.56221193      0.58840877
218123_at       0.8662704       0.87855655
218124_at       0.655317        1.0030087
218125_s_at     0.4304023       0.6052709
218126_at       0.8208057       0.7723322
218127_at       0.7975815       0.7748432
218128_at       1.0320207       0.9211607
218129_s_at     0.5612943       0.6661245
218130_at       1.3505847       1.2961944
218131_s_at     1.0519707       1.0150309
218132_s_at     1.2069684       1.1968079
218133_s_at     0.54369277      0.5530205
218134_s_at     0.9138127       0.83709913
218135_at       1.0294607       0.97667384
218136_s_at     1.1631027       1.0474377
218137_s_at     0.48566267      0.5235016
218138_at       0.61615866      0.6194333
218139_s_at     0.8583811       0.8644196
218140_x_at     0.5386773       0.58721495
218141_at       0.70467013      0.6249665
218142_s_at     0.7182209       0.7948504
218143_s_at     1.4427112       1.431981
218144_s_at     0.84774864      0.82014734
218145_at       0.7967674       0.8360289
218146_at       0.98871285      0.9838199
218147_s_at     0.7738436       0.78306615
218148_at       0.61754334      0.5901483
218149_s_at     1.0599242       1.0783347
218150_at       1.152506        1.0929956
218151_x_at     1.0522095       1.0377052
218152_at       0.75397784      0.7690508
218153_at       1.1328429       0.9985664
218154_at       1.1633799       1.0905704
218155_x_at     1.3242011       1.4141371
218156_s_at     0.7168222       0.6987061
218157_x_at     1.2166412       1.1513399
218158_s_at     0.72395194      0.8693375
218159_at       0.5195936       0.5916246
218160_at       0.49248305      0.5601107
218161_s_at     0.9462876       0.97548354
218162_at       1.6756754       1.2790525
218163_at       0.40419263      0.4781638
218164_at       0.93723625      0.9484669
218165_at       0.5656824       0.55133855
218166_s_at     1.6442462       1.4607713
218167_at       0.8146258       0.80329746
218168_s_at     0.7405108       0.7296638
218169_at       0.8838772       0.75000787
218170_at       1.011906        0.95756567
218171_at       0.8757828       0.8588531
218172_s_at     0.53340167      0.58919895
218173_s_at     0.9396653       0.9657874
218174_s_at     0.8838645       0.7987482
218175_at       0.80871063      0.77875876
218176_at       0.4859689       0.68922883
218177_at       0.63168067      0.73160136
218178_s_at     0.6135905       0.5544783
218179_s_at     0.8278243       0.81048995
218180_s_at     0.98500997      0.8793052
218181_s_at     1.6805754       1.5160862
218182_s_at     0.8056025       1.3579711
218183_at       0.9047809       0.8994254
218184_at       0.7710141       0.75846153
218185_s_at     1.0434921       0.84075856
218186_at       0.37085474      1.3139135
218187_s_at     1.0089289       0.86618596
218188_s_at     0.878738        0.86391675
218189_s_at     0.68180436      0.68274486
218190_s_at     0.7487922       0.72686976
218191_s_at     0.9778937       0.8999663
218192_at       0.7049254       0.6946342
218193_s_at     0.3225056       0.4459265
218194_at       0.7557498       0.7708159
218195_at       0.74809414      0.7749871
218196_at       0.6486249       0.66572684
218197_s_at     0.36814263      0.42765316
218198_at       1.3258799       1.1457429
218199_s_at     0.96392745      0.79610956
218200_s_at     0.61956173      0.6488907
218201_at       0.6041581       0.6776141
218202_x_at     0.98969036      0.8183436
218203_at       0.8545093       0.8874016
218204_s_at     1.9952675       1.6574918
218205_s_at     1.3620758       1.2189949
218206_x_at     0.7413504       0.7005804
218207_s_at     0.4758779       0.4171413
218208_at       0.63453114      0.7017809
218209_s_at     0.6679926       0.6531427
218210_at       0.74244636      0.7246394
218211_s_at     0.79646 0.9960252
218212_s_at     0.60482866      0.5327561
218213_s_at     1.0427238       0.9353411
218214_at       0.48219648      0.5490239
218215_s_at     0.84601957      0.77158856
218216_x_at     0.8223412       0.78238714
218217_at       1.3343925       1.2848628
218218_at       1.5742075       1.3172584
218219_s_at     0.58980787      0.6387941
218220_at       0.54289454      0.5157237
218221_at       1.0174215       0.9480727
218222_x_at     0.905345        0.7991148
218223_s_at     1.0811387       1.0819514
218224_at       0.505338        0.5612174
218225_at       0.4839256       0.4408464
218226_s_at     0.7058918       0.70609456
218227_at       0.94159824      0.98174137
218228_s_at     1.1400838       1.1765703
218229_s_at     1.0217725       0.9185918
218230_at       1.2481861       1.1811681
218231_at       1.175393        1.055332
218232_at       3.3854027       2.6242182
218233_s_at     1.0589833       0.9955548
218234_at       0.81174684      0.63250345
218235_s_at     0.86824316      0.85843843
218236_s_at     2.2059422       1.5955932
218237_s_at     0.9513442       0.87615424
218238_at       0.6658753       0.6259908
218239_s_at     0.86731035      0.7726909
218240_at       1.1183957       1.3200063
218241_at       1.019344        0.91894114
218242_s_at     1.19649 1.1301315
218243_at       1.1624743       1.0760643
218244_at       1.2511599       1.0720723
218245_at       1.3611803       1.1732538
218246_at       0.8195102       0.8680332
218247_s_at     1.3227897       1.1446046
218248_at       1.8755827       1.5651742
218249_at       0.8691901       0.78803563
218250_s_at     0.8325095       0.7939938
218251_at       1.4288509       1.2809124
218252_at       0.73635143      0.78615683
218253_s_at     1.4759152       1.1679392
218254_s_at     1.1862056       1.1350044
218255_s_at     0.9525214       1.0248197
218256_s_at     0.99674165      0.91013277
218257_s_at     0.86169595      0.7927883
218258_at       0.79886997      0.8190462
218259_at       0.6477513       0.6569858
218260_at       0.60301685      0.61066175
218261_at       0.41613066      0.7452625
218262_at       0.69935614      0.66138005
218263_s_at     0.90228903      0.8912225
218264_at       1.1488639       1.2212793
218265_at       0.97349155      0.9869079
218266_s_at     1.268926        1.1966774
218267_at       0.8499808       0.7722675
218268_at       1.1783216       1.0796659
218269_at       0.68975127      0.74879897
218270_at       0.92239386      0.8831478
218271_s_at     0.75567853      0.6947153
218272_at       1.1107744       1.4472442
218273_s_at     0.36080736      0.36199373
218274_s_at     0.8605339       0.9694584
218275_at       0.88538456      1.052303
218276_s_at     0.8758842       0.94572663
218277_s_at     1.0823071       1.0795845
218278_at       0.87449074      0.6780797
218279_s_at     0.901912        0.9576251
218280_x_at     1.2810044       1.3324511
218281_at       0.7409302       0.7245365
218282_at       0.9870048       1.1281418
218283_at       0.6426947       0.6795882
218284_at       1.2107128       1.0592451
218285_s_at     1.2288789       1.2045873
218286_s_at     0.8293866       0.79802114
218287_s_at     0.9022519       0.82513887
218288_s_at     0.7980714       0.8755263
218289_s_at     0.56977206      0.59215087
218290_at       0.90946805      0.766052
218291_at       0.8487585       0.7734847
218292_s_at     0.58116895      0.6817412
218293_x_at     0.4637757       0.4803223
218294_s_at     0.73659444      0.61513454
218295_s_at     0.4928711       0.5251025
218296_x_at     0.9820226       1.0313431
218297_at       0.6439037       0.5755376
218298_s_at     1.1448282       1.1407342
218299_at       0.8416806       0.7755388
218300_at       1.2226437       1.1304033
218301_at       0.8595097       0.9716034
218302_at       1.0928156       1.0933819
218303_x_at     1.3901792       1.2502378
218304_s_at     1.505905        1.2953988
218305_at       0.85982525      0.9092819
218306_s_at     0.5997692       0.58445865
218307_at       0.8787287       0.8123188
218308_at       0.6820533       0.8418991
218309_at       0.58631265      0.61101913
218310_at       0.7532753       0.7341157
218311_at       0.69035727      0.7882488
218312_s_at     0.7109345       0.6652678
218313_s_at     1.4325002       1.2726402
218314_s_at     0.914577        0.95271724
218315_s_at     0.825967        0.7793596
218316_at       0.74563694      0.7649786
218317_x_at     0.99999887      0.9962977
218318_s_at     0.35398358      0.44010374
218319_at       1.198058        1.0855919
218320_s_at     0.7426231       0.7071181
218321_x_at     0.90334886      0.9052426
218322_s_at     1.0924926       0.93400913
218323_at       0.69319504      0.72497475
218324_s_at     0.6226327       0.67212504
218325_s_at     1.0901008       1.1042811
218326_s_at     1.5761979       1.2868766
218327_s_at     1.0841652       0.8958162
218328_at       0.883508        0.93175244
218329_at       0.64993066      0.6444442
218330_s_at     1.0895299       1.015894
218331_s_at     0.67597175      0.7614712
218332_at       0.42709684      0.44046617
218333_at       1.1058223       0.9996121
218334_at       0.7092669       0.69940525
218335_x_at     0.93873763      0.98034936
218336_at       0.6994951       0.7347587
218337_at       0.9238452       0.96162945
218338_at       0.7788063       0.7549362
218339_at       0.6975674       0.63036025
218340_s_at     0.058332972     0.16507305
218341_at       0.85429114      0.9190361
218342_s_at     0.6686753       0.7142563
218343_s_at     0.74376076      0.65369284
218344_s_at     0.64907867      0.66478986
218345_at       1.7937835       1.5097643
218346_s_at     0.5611833       0.57595015
218347_at       1.0360681       0.9294609
218348_s_at     0.8837813       0.91425973
218349_s_at     0.60529244      0.5261455
218350_s_at     1.0168678       1.0623103
218351_at       1.0135723       0.96840256
218352_at       1.0400449       0.9809202
218353_at       1.2058592       1.0993686
218354_at       0.7359671       0.6783495
218355_at       0.40126178      0.93073314
218356_at       0.94165486      0.9225199
218357_s_at     0.8674303       0.8205682
218358_at       0.9414786       0.87588614
218359_at       0.6963941       0.7324372
218360_at       0.9654834       0.9404588
218361_at       0.9631534       0.9772799
218362_s_at     0.9418249       0.9474606
218363_at       0.9636575       0.84871006
218364_at       1.0048258       0.99394006
218365_s_at     1.1244885       1.0526724
218366_x_at     0.8931794       0.8819671
218367_x_at     0.7020888       0.71070576
218368_s_at     1.1857895       1.2548068
218369_s_at     0.7746236       1.3949171
218370_s_at     1.263496        1.0843539
218371_s_at     0.7407023       0.69965076
218372_at       0.5412674       0.6428367
218373_at       0.6409932       0.6266767
218374_s_at     0.5182778       0.62272424
218375_at       0.66714966      0.61331403
218376_s_at     1.2499118       1.2307584
218377_s_at     0.5553785       0.77800024
218378_s_at     0.8833556       0.970701
218379_at       1.1525395       1.0315118
218380_at       0.72817284      0.73376304
218381_s_at     1.126136        1.0262848
218382_s_at     0.94573575      0.71086264
218383_at       1.4090642       1.2452822
218384_at       1.1386056       1.0369039
218385_at       0.6949995       0.5387295
218386_x_at     1.2025329       1.0846927
218387_s_at     1.4996947       1.2961925
218388_at       1.0024649       1.0150142
218389_s_at     1.3301893       1.1556168
218390_s_at     0.786129        0.5132068
218391_at       0.79771125      0.74375916
218392_x_at     0.7710791       0.8371587
218393_s_at     0.71203405      0.7977848
218394_at       0.66107076      0.6809185
218395_at       0.4733163       0.47717857
218396_at       1.2480597       1.0808507
218397_at       1.138896        1.0384263
218398_at       0.57630956      0.51009023
218399_s_at     0.69885486      0.93580824
218400_at       2.3452435       1.6553824
218401_s_at     0.7389038       0.7063388
218402_s_at     0.6904128       0.690868
218403_at       0.78954977      0.7060964
218404_at       0.45034656      0.48018986
218405_at       0.83603245      0.84657335
218406_x_at     0.79328233      1.0231177
218407_x_at     1.0523446       1.1153028
218408_at       0.58977777      0.5943174
218409_s_at     0.9963566       1.1445458
218410_s_at     0.433298        0.54935354
218411_s_at     1.1649833       1.0341274
218412_s_at     1.0502888       0.9746557
218413_s_at     0.84107333      0.6300157
218414_s_at     1.2802716       1.2211534
218415_at       0.6485782       0.74990714
218416_s_at     0.9279555       0.9224191
218417_s_at     1.0057853       1.0157145
218418_s_at     1.5250989       1.3425044
218419_s_at     0.8779228       0.8947414
218420_s_at     0.62134045      0.687633
218421_at       0.39532214      0.49359497
218422_s_at     1.1154324       1.036922
218423_x_at     1.0724238       0.9817867
218424_s_at     1.2738748       2.0743446
218425_at       1.0237408       0.9398471
218426_s_at     0.8818593       0.84763134
218427_at       0.72661996      0.7949662
218428_s_at     0.6435159       0.6631162
218429_s_at     1.0254538       0.9127069
218430_s_at     1.5979049       1.4702003
218431_at       0.97046155      0.8980238
218432_at       0.7797649       0.6818406
218433_at       1.0884877       1.1487614
218434_s_at     0.401046        0.38431627
218435_at       1.8320928       1.5549017
218436_at       0.7602226       0.71618885
218437_s_at     0.43600237      0.51908463
218438_s_at     0.9159067       0.84884787
218439_s_at     0.62096316      0.661924
218440_at       0.68616337      0.75887495
218441_s_at     1.0467603       0.8437499
218442_at       0.88337207      0.87109596
218443_s_at     0.8520242       0.889506
218444_at       1.753805        1.6503179
218445_at       1.077359        1.2593964
218446_s_at     1.0223941       0.95282763
218447_at       0.79723674      0.77679443
218448_at       0.5955006       0.7003273
218449_at       0.73454165      0.7536051
218450_at       1.0019414       1.0095514
218451_at       0.4178601       1.0629563
218452_at       1.0673047       1.0047512
218453_s_at     0.6443628       0.64485687
218454_at       0.94936705      1.1140902
218455_at       0.6445357       0.6353339
218456_at       0.77822584      0.80993825
218457_s_at     2.1577125       1.9419574
218458_at       0.70738447      0.7233727
218459_at       0.90752697      0.90929204
218460_at       1.2737443       1.091519
218461_at       0.7554595       0.76426363
218462_at       0.7897228       0.7152659
218463_s_at     0.8497842       0.879255
218464_s_at     0.96738 0.95736355
218465_at       0.66543615      0.6895496
218466_at       0.8758082       0.84956264
218467_at       1.1092027       0.9744861
218468_s_at     0.9130645       0.9586813
218469_at       1.0587709       1.0411203
218470_at       0.7810157       0.6786577
218471_s_at     0.8739974       0.8641233
218472_s_at     0.6112915       0.6382613
218473_s_at     1.3037368       1.1696742
218474_s_at     0.97189385      1.0045487
218475_at       0.848768        0.8284005
218476_at       0.98465985      0.92391294
218477_at       0.53451735      0.56589615
218478_s_at     1.2680002       1.1452881
218479_s_at     0.8453932       0.39526367
218480_at       0.58773065      0.72522473
218481_at       0.5460083       0.5496668
218482_at       0.7730376       0.6960401
218483_s_at     0.8939277       0.84079915
218484_at       1.077177        1.0081502
218485_s_at     0.84867483      1.084422
218486_at       0.76648813      0.885133
218487_at       1.4352418       1.3597149
218488_at       0.50058925      0.59544426
218489_s_at     1.2720225       1.1589268
218490_s_at     0.99779755      0.88955367
218491_s_at     0.5988273       0.59459907
218492_s_at     0.88438666      0.85806084
218493_at       0.59639424      0.6112329
218494_s_at     1.2971692       1.2177825
218495_at       0.8310224       0.92413557
218496_at       0.64387 0.6705908
218497_s_at     0.561482        0.62007797
218498_s_at     0.4280652       0.49121585
218499_at       0.71398723      0.8075332
218500_at       0.6593232       0.6342097
218501_at       0.22390826      0.28807682
218502_s_at     1.7874681       1.5346445
218503_at       0.5725909       0.57717425
218504_at       0.7297445       0.69564
218505_at       1.1266416       1.0192019
218506_x_at     0.7049874       0.6892212
218507_at       0.68040615      0.8535298
218508_at       0.91876435      0.9241751
218509_at       0.8235599       0.92613167
218510_x_at     0.6191078       0.6662152
218511_s_at     0.91139245      0.92960835
218512_at       0.98407036      0.9349236
218513_at       0.98827 0.8301882
218514_at       0.6635741       0.67640543
218515_at       1.0286895       0.9800608
218516_s_at     0.7170932       0.6816581
218517_at       1.1368475       1.0091993
218518_at       0.65137607      0.6252145
218519_at       0.70037025      0.658447
218520_at       0.66369987      0.6860835
218521_s_at     0.98046637      0.9563397
218522_s_at     0.53541833      0.528662
218523_at       1.3554765       1.2275441
218524_at       0.8028179       0.8150675
218525_s_at     0.547753        0.67795277
218526_s_at     0.75972694      0.7478695
218527_at       0.7167166       0.69964695
218528_s_at     0.70508415      0.6993603
218529_at       0.6231182       0.64075196
218530_at       1.3009504       1.2617905
218531_at       1.2221248       1.1876706
218532_s_at     0.6062899       0.56757396
218533_s_at     0.92161036      0.9072163
218534_s_at     0.6590944       0.6979957
218535_s_at     0.86190957      0.83560973
218536_at       0.70092446      0.6875385
218537_at       0.8178631       0.87292135
218538_s_at     0.5692356       0.72980654
218539_at       0.36699885      0.42567518
218540_at       0.8211273       0.7919306
218541_s_at     0.47959486      0.51178277
218542_at       0.45717815      0.84910464
218543_s_at     1.877781        1.7525314
218544_s_at     0.9881958       0.9253324
218545_at       0.6329693       0.6791571
218546_at       0.45324734      0.51525706
218547_at       0.85003793      0.8380032
